,age,weight_kg,preferred_foot,international_reputation,work_rate_encoded,Midfiled,Attack,Defence,Mentality
7173,26,83,0,1,5,66.66666666666667,61.2,21.428571428571427,52.857142857142854
7174,25,73,1,1,8,65.8,60.2,18.642857142857142,50.142857142857146
7175,27,71,0,1,6,66.46666666666667,61.2,29.285714285714285,59.857142857142854
7176,28,86,0,1,5,54.06666666666667,47.6,30.357142857142858,53.714285714285715
7177,27,75,1,1,5,70.0,58.2,29.142857142857142,65.28571428571429
7178,26,70,0,1,5,66.46666666666667,62.2,22.571428571428573,55.714285714285715
7179,30,88,0,1,5,37.266666666666666,16.8,55.785714285714285,24.142857142857142
7180,27,67,1,1,8,72.26666666666667,61.0,30.0,62.285714285714285
7181,29,87,0,1,5,37.13333333333333,15.8,54.42857142857143,27.428571428571427
7182,27,79,0,1,4,64.8,53.4,19.714285714285715,49.142857142857146
7183,26,75,0,1,6,69.26666666666667,60.8,28.214285714285715,60.42857142857143
7184,26,73,1,1,5,67.06666666666666,60.0,20.714285714285715,49.285714285714285
7185,27,83,0,1,5,59.53333333333333,62.4,18.214285714285715,51.285714285714285
7186,25,80,1,1,8,60.266666666666666,47.4,28.642857142857142,53.714285714285715
7187,28,73,0,1,5,67.26666666666667,53.6,28.5,64.42857142857143
7188,27,83,0,1,9,59.2,50.2,28.928571428571427,66.71428571428571
7189,27,85,0,1,5,56.733333333333334,53.8,28.785714285714285,57.714285714285715
7190,28,84,0,1,5,48.06666666666667,48.2,29.714285714285715,54.857142857142854
7191,27,80,0,1,6,55.266666666666666,51.0,28.857142857142858,60.714285714285715
7192,29,86,0,1,5,38.8,17.2,54.714285714285715,32.857142857142854
7193,27,67,0,1,5,66.66666666666667,58.2,26.857142857142858,61.142857142857146
7194,27,72,0,1,8,68.26666666666667,59.0,26.5,59.42857142857143
7195,27,80,0,1,6,57.0,49.2,29.285714285714285,55.285714285714285
7196,27,78,0,1,8,66.66666666666667,56.8,29.142857142857142,56.57142857142857
7197,26,70,1,1,8,72.4,55.6,28.071428571428573,61.142857142857146
7198,26,75,0,1,8,67.73333333333333,60.0,20.285714285714285,53.714285714285715
7199,28,95,0,1,3,44.46666666666667,42.4,29.714285714285715,51.857142857142854
7200,26,79,0,1,5,63.8,58.6,20.0,45.57142857142857
7201,26,74,0,1,5,70.53333333333333,58.8,26.142857142857142,55.42857142857143
7202,28,76,0,1,2,45.266666666666666,39.6,30.428571428571427,54.285714285714285
7203,27,65,0,1,5,59.93333333333333,54.0,29.0,67.0
7204,26,70,1,1,8,68.6,61.4,19.214285714285715,51.0
7205,27,78,1,1,5,57.06666666666667,57.0,30.0,57.142857142857146
7206,26,71,1,1,9,69.46666666666667,53.2,28.5,59.42857142857143
7207,26,69,0,1,5,68.06666666666666,60.0,25.0,58.285714285714285
7208,26,65,0,1,8,65.13333333333334,59.0,18.857142857142858,43.285714285714285
7209,27,70,0,1,8,64.26666666666667,56.2,29.071428571428573,58.714285714285715
7210,27,82,0,1,4,60.46666666666667,59.4,19.285714285714285,44.0
7211,26,69,0,1,5,64.93333333333334,57.2,26.428571428571427,62.285714285714285
7212,26,70,0,1,6,65.53333333333333,64.0,27.0,62.857142857142854
7213,25,75,0,1,8,60.333333333333336,54.4,28.357142857142858,58.57142857142857
7214,27,69,1,1,5,61.6,57.4,28.214285714285715,59.142857142857146
7215,27,75,1,1,5,55.333333333333336,41.6,28.428571428571427,49.285714285714285
7216,26,70,0,1,5,71.2,57.2,28.214285714285715,58.285714285714285
7217,36,90,1,2,5,43.86666666666667,42.8,32.642857142857146,54.714285714285715
7218,34,76,0,1,5,41.266666666666666,18.8,54.42857142857143,30.714285714285715
7219,37,68,1,1,8,67.13333333333334,60.2,33.214285714285715,64.42857142857143
7220,37,74,1,2,5,63.0,64.8,29.642857142857142,64.57142857142857
7221,36,75,0,2,5,59.8,70.0,30.571428571428573,64.71428571428571
7222,37,65,1,1,5,63.13333333333333,62.0,30.428571428571427,66.0
7223,36,90,0,2,4,56.266666666666666,66.0,34.57142857142857,69.85714285714286
7224,34,85,0,1,5,34.06666666666667,17.8,53.07142857142857,32.857142857142854
7225,37,77,0,1,6,53.6,50.8,34.214285714285715,55.0
7226,33,85,1,1,5,38.93333333333333,17.2,55.357142857142854,28.714285714285715
7227,34,89,0,1,5,44.4,43.6,33.214285714285715,53.285714285714285
7228,35,85,0,2,5,40.333333333333336,15.2,55.142857142857146,33.142857142857146
7229,35,77,0,1,7,63.333333333333336,65.0,25.285714285714285,50.285714285714285
7230,40,80,0,3,7,59.6,70.4,24.928571428571427,58.0
7231,34,83,0,1,9,55.2,63.4,32.5,71.57142857142857
7232,39,80,0,2,6,60.8,59.6,34.714285714285715,66.14285714285714
7233,34,76,0,1,8,63.666666666666664,64.0,25.571428571428573,56.57142857142857
7234,34,77,0,2,9,67.06666666666666,62.0,25.928571428571427,58.142857142857146
7235,36,88,1,1,5,35.0,14.8,53.642857142857146,31.571428571428573
7236,35,78,0,1,9,68.26666666666667,61.0,29.357142857142858,60.0
7237,34,85,0,1,3,58.46666666666667,56.2,33.285714285714285,61.0
7238,36,84,1,1,5,34.333333333333336,33.6,53.857142857142854,23.714285714285715
7239,39,88,0,2,2,48.13333333333333,55.2,34.142857142857146,63.57142857142857
7240,34,79,0,2,3,59.2,55.2,32.214285714285715,59.0
7241,33,76,0,1,6,57.333333333333336,50.0,32.42857142857143,54.0
7242,37,77,0,1,5,41.0,20.2,54.142857142857146,26.428571428571427
7243,33,83,1,2,2,65.0,73.0,29.142857142857142,70.28571428571429
7244,32,78,0,1,3,58.06666666666667,52.4,31.642857142857142,57.42857142857143
7245,32,75,1,1,6,53.2,46.8,31.928571428571427,51.42857142857143
7246,35,74,0,1,9,66.73333333333333,63.6,32.642857142857146,64.28571428571429
7247,33,69,1,2,5,68.53333333333333,65.6,29.214285714285715,60.285714285714285
7248,33,70,1,1,5,66.4,61.2,32.285714285714285,63.57142857142857
7249,32,75,0,1,7,70.46666666666667,63.4,29.071428571428573,59.57142857142857
7250,33,78,0,1,5,38.8,12.2,53.142857142857146,21.571428571428573
7251,33,79,1,1,5,63.666666666666664,56.2,31.857142857142858,62.42857142857143
7252,36,75,1,1,8,60.06666666666667,53.4,32.57142857142857,57.714285714285715
7253,33,67,0,1,4,63.93333333333333,60.6,25.071428571428573,51.857142857142854
7254,32,78,0,1,8,64.8,62.0,24.571428571428573,59.57142857142857
7255,33,80,0,2,3,62.8,63.2,31.714285714285715,67.57142857142857
7256,34,80,0,1,5,64.4,61.6,32.357142857142854,66.28571428571429
7257,33,87,0,1,6,52.333333333333336,43.0,32.642857142857146,51.42857142857143
7258,35,85,0,1,6,60.733333333333334,62.2,26.0,63.857142857142854
7259,33,67,0,1,6,63.06666666666667,53.2,32.142857142857146,67.14285714285714
7260,34,89,0,1,5,31.533333333333335,13.6,52.92857142857143,22.0
7261,34,74,1,2,5,61.6,52.2,32.214285714285715,64.71428571428571
7262,35,79,0,1,3,62.0,55.6,33.92857142857143,64.0
7263,33,77,0,1,6,61.8,48.8,31.142857142857142,63.714285714285715
7264,31,76,0,1,5,42.666666666666664,19.6,53.642857142857146,27.714285714285715
7265,32,87,0,1,5,47.13333333333333,49.2,32.57142857142857,57.57142857142857
7266,32,67,0,1,7,66.8,58.8,24.714285714285715,63.0
7267,34,77,0,1,5,66.46666666666667,59.0,32.42857142857143,67.57142857142857
7268,32,86,0,1,5,40.13333333333333,19.0,56.214285714285715,28.571428571428573
7269,32,95,0,2,1,66.8,68.2,25.714285714285715,51.42857142857143
7270,33,70,1,1,5,47.2,42.6,31.928571428571427,51.714285714285715
7271,31,76,0,1,2,66.0,56.8,30.357142857142858,64.42857142857143
7272,32,70,0,1,7,67.6,67.6,23.357142857142858,49.42857142857143
7273,33,73,0,1,3,50.0,45.4,32.42857142857143,56.714285714285715
7274,33,88,0,1,6,55.8,56.2,32.285714285714285,66.71428571428571
7275,31,72,0,1,5,67.86666666666666,56.8,30.928571428571427,58.857142857142854
7276,32,78,1,1,5,54.4,53.6,32.285714285714285,62.0
7277,34,67,0,1,4,67.13333333333334,63.0,24.714285714285715,57.0
7278,33,95,0,1,5,29.533333333333335,13.2,52.285714285714285,18.857142857142858
7279,32,73,0,1,3,57.2,50.8,33.0,62.714285714285715
7280,31,78,0,1,9,61.93333333333333,52.0,32.42857142857143,59.857142857142854
7281,31,63,0,1,5,63.53333333333333,61.0,22.857142857142858,52.0
7282,33,72,0,1,2,63.53333333333333,58.8,32.42857142857143,63.57142857142857
7283,34,86,1,1,5,36.733333333333334,17.4,53.285714285714285,19.285714285714285
7284,33,79,0,1,5,35.06666666666667,19.8,52.785714285714285,27.285714285714285
7285,30,91,0,1,5,36.53333333333333,16.8,54.42857142857143,31.0
7286,32,77,1,1,8,70.66666666666667,57.4,31.214285714285715,64.71428571428571
7287,31,86,0,1,5,58.8,48.4,31.785714285714285,56.0
7288,33,88,0,1,5,36.733333333333334,18.0,55.357142857142854,24.571428571428573
7289,33,71,1,1,5,68.13333333333334,65.8,31.428571428571427,60.857142857142854
7290,33,80,1,1,5,54.8,46.8,32.5,58.857142857142854
7291,32,86,0,1,5,33.8,13.0,52.214285714285715,23.714285714285715
7292,30,87,0,1,5,38.46666666666667,20.2,54.285714285714285,24.0
7293,31,89,0,1,6,58.266666666666666,50.4,30.5,61.57142857142857
7294,36,75,1,1,5,57.93333333333333,56.8,34.0,60.142857142857146
7295,35,82,0,1,2,66.53333333333333,61.4,32.214285714285715,65.28571428571429
7296,33,84,0,1,6,62.53333333333333,58.0,32.714285714285715,64.42857142857143
7297,34,83,0,1,2,57.266666666666666,44.6,32.142857142857146,58.57142857142857
7298,34,70,0,1,8,62.666666666666664,63.6,26.928571428571427,57.142857142857146
7299,36,87,0,1,2,51.46666666666667,49.4,34.642857142857146,57.57142857142857
7300,30,70,1,1,5,69.26666666666667,61.2,24.214285714285715,55.714285714285715
7301,31,73,0,2,8,68.0,66.8,25.428571428571427,59.714285714285715
7302,31,69,0,1,5,60.93333333333333,53.8,30.714285714285715,56.57142857142857
7303,35,79,0,1,5,45.333333333333336,21.2,54.857142857142854,33.142857142857146
7304,33,78,0,1,6,64.53333333333333,58.2,32.285714285714285,65.71428571428571
7305,33,85,0,1,5,64.66666666666667,63.6,29.071428571428573,62.142857142857146
7306,32,67,0,1,8,68.66666666666667,59.8,22.428571428571427,49.42857142857143
7307,35,85,0,1,5,37.266666666666666,15.0,53.0,20.428571428571427
7308,33,83,1,1,8,61.53333333333333,54.6,31.5,59.142857142857146
7309,34,72,0,1,5,58.06666666666667,56.8,33.857142857142854,64.57142857142857
7310,34,80,1,1,5,48.333333333333336,45.2,33.07142857142857,60.285714285714285
7311,36,80,0,1,5,37.6,18.6,53.42857142857143,26.0
7312,31,76,1,1,5,66.86666666666666,56.4,31.857142857142858,62.42857142857143
7313,35,69,1,1,5,61.666666666666664,56.4,28.571428571428573,54.857142857142854
7314,35,78,0,2,2,61.6,56.8,33.57142857142857,62.285714285714285
7315,31,71,0,1,6,67.53333333333333,54.4,31.714285714285715,65.28571428571429
7316,32,81,0,2,5,68.26666666666667,66.2,32.285714285714285,70.85714285714286
7317,32,72,0,1,5,66.86666666666666,56.4,30.214285714285715,60.142857142857146
7318,31,81,0,1,8,67.0,66.0,22.214285714285715,58.0
7319,30,83,0,1,5,55.333333333333336,45.0,29.785714285714285,53.285714285714285
7320,29,76,1,1,5,66.93333333333334,57.2,30.142857142857142,64.42857142857143
7321,31,76,0,1,5,68.0,63.0,30.928571428571427,64.42857142857143
7322,30,65,0,1,5,65.33333333333333,57.8,30.5,61.142857142857146
7323,32,67,1,1,9,71.06666666666666,56.6,31.5,66.71428571428571
7324,32,70,0,1,5,59.2,49.2,32.714285714285715,57.142857142857146
7325,30,76,0,1,3,55.53333333333333,56.4,31.714285714285715,59.714285714285715
7326,31,70,1,1,8,65.66666666666667,57.0,30.928571428571427,62.57142857142857
7327,35,81,0,1,5,39.46666666666667,13.0,55.214285714285715,30.0
7328,31,79,0,1,3,61.06666666666667,51.2,31.857142857142858,60.285714285714285
7329,30,71,0,1,8,65.4,61.8,24.785714285714285,60.57142857142857
7330,29,78,1,1,8,64.4,50.0,30.5,56.857142857142854
7331,28,77,0,1,4,70.0,64.0,24.714285714285715,56.285714285714285
7332,34,80,0,1,8,62.13333333333333,64.0,26.857142857142858,54.285714285714285
7333,32,85,1,1,5,48.8,51.2,32.285714285714285,61.714285714285715
7334,30,77,0,1,5,69.33333333333333,62.6,26.5,58.57142857142857
7335,30,71,0,1,3,66.86666666666666,55.4,30.285714285714285,67.85714285714286
7336,31,79,1,1,8,66.86666666666666,59.4,31.928571428571427,64.0
7337,31,92,0,1,2,43.8,43.2,31.785714285714285,48.285714285714285
7338,32,68,1,1,5,69.73333333333333,58.4,32.142857142857146,62.857142857142854
7339,30,63,1,1,5,67.2,58.2,29.857142857142858,63.142857142857146
7340,31,75,1,1,8,67.0,52.0,31.142857142857142,58.285714285714285
7341,30,66,0,2,5,65.53333333333333,53.0,31.214285714285715,61.42857142857143
7342,30,70,0,1,5,56.4,53.2,31.428571428571427,54.857142857142854
7343,27,71,0,1,5,66.93333333333334,60.8,28.785714285714285,64.57142857142857
7344,29,67,0,1,4,65.6,55.4,23.642857142857142,53.0
7345,30,91,0,1,5,54.86666666666667,61.2,25.571428571428573,56.0
7346,30,83,1,1,8,64.46666666666667,64.2,23.714285714285715,56.42857142857143
7347,32,70,0,1,4,65.33333333333333,61.4,24.714285714285715,60.42857142857143
7348,30,86,0,1,4,58.666666666666664,64.4,22.642857142857142,58.142857142857146
7349,30,73,0,1,9,67.73333333333333,62.0,28.928571428571427,63.0
7350,30,80,1,1,9,69.46666666666667,55.2,30.642857142857142,61.42857142857143
7351,30,69,0,1,7,64.26666666666667,60.0,20.357142857142858,48.857142857142854
7352,30,90,0,1,5,49.13333333333333,38.4,30.357142857142858,48.857142857142854
7353,27,86,0,1,5,63.0,61.2,29.857142857142858,65.14285714285714
7354,28,74,0,1,8,68.53333333333333,55.4,29.571428571428573,59.857142857142854
7355,29,82,1,1,6,53.86666666666667,47.4,30.5,56.142857142857146
7356,29,88,0,1,5,64.66666666666667,60.0,30.142857142857142,64.14285714285714
7357,30,74,0,1,6,67.26666666666667,62.6,30.571428571428573,65.71428571428571
7358,33,75,1,1,3,67.33333333333333,66.0,32.5,63.142857142857146
7359,30,78,0,1,6,61.06666666666667,54.4,31.357142857142858,57.857142857142854
7360,29,77,0,1,2,64.66666666666667,58.4,28.571428571428573,62.714285714285715
7361,28,92,0,1,8,64.86666666666666,59.8,27.285714285714285,60.857142857142854
7362,34,68,1,1,6,67.93333333333334,56.8,28.5,61.285714285714285
7363,29,77,0,1,7,67.53333333333333,67.0,29.142857142857142,61.57142857142857
7364,30,75,0,1,5,41.4,18.0,55.785714285714285,29.142857142857142
7365,29,75,0,1,9,69.26666666666667,63.6,24.214285714285715,54.857142857142854
7366,30,83,1,1,8,67.66666666666667,53.6,31.071428571428573,60.857142857142854
7367,29,79,0,1,2,55.266666666666666,52.4,30.714285714285715,57.857142857142854
7368,30,69,0,1,5,66.73333333333333,64.0,23.857142857142858,57.285714285714285
7369,34,77,0,1,5,33.2,10.6,53.5,29.714285714285715
7370,32,65,1,1,5,66.86666666666666,60.6,31.214285714285715,61.285714285714285
7371,33,75,0,2,5,64.46666666666667,66.4,23.785714285714285,57.714285714285715
7372,38,80,0,1,5,35.6,15.6,53.642857142857146,28.0
7373,30,77,0,2,9,63.333333333333336,59.2,30.357142857142858,63.142857142857146
7374,31,77,1,1,5,66.13333333333334,61.8,30.357142857142858,65.28571428571429
7375,31,77,1,1,8,70.33333333333333,60.8,31.214285714285715,66.0
7376,32,71,0,1,5,55.46666666666667,49.0,32.5,55.0
7377,31,71,1,1,9,69.93333333333334,56.2,29.928571428571427,58.857142857142854
7378,30,75,1,1,5,62.46666666666667,56.2,27.428571428571427,67.28571428571429
7379,29,74,0,1,5,65.26666666666667,56.8,30.428571428571427,63.714285714285715
7380,29,73,0,1,6,70.86666666666666,56.6,28.785714285714285,63.857142857142854
7381,29,77,1,1,5,65.33333333333333,63.4,29.285714285714285,65.71428571428571
7382,28,75,0,1,9,64.8,59.8,30.357142857142858,61.0
7383,32,70,1,1,9,71.66666666666667,60.2,31.285714285714285,64.57142857142857
7384,28,71,0,1,5,62.266666666666666,51.8,31.571428571428573,57.714285714285715
7385,30,71,0,1,6,62.13333333333333,55.0,30.428571428571427,61.857142857142854
7386,33,89,0,1,5,38.8,19.2,51.285714285714285,28.857142857142858
7387,28,65,0,1,5,67.33333333333333,62.6,19.214285714285715,49.0
7388,29,77,0,1,9,61.93333333333333,54.6,30.071428571428573,50.857142857142854
7389,29,80,0,1,9,62.86666666666667,52.2,30.357142857142858,57.0
7390,32,68,1,1,5,62.333333333333336,56.4,25.285714285714285,58.857142857142854
7391,31,70,1,1,8,66.86666666666666,57.6,31.0,60.57142857142857
7392,31,74,0,1,3,53.8,50.4,31.714285714285715,59.142857142857146
7393,34,78,0,1,6,58.2,57.2,31.142857142857142,62.285714285714285
7394,31,70,0,1,8,66.46666666666667,63.8,29.714285714285715,63.857142857142854
7395,28,92,0,1,5,52.0,37.8,30.285714285714285,49.857142857142854
7396,29,78,1,1,7,68.46666666666667,64.8,22.071428571428573,51.42857142857143
7397,32,85,0,2,5,50.13333333333333,47.2,31.285714285714285,55.714285714285715
7398,28,77,1,1,4,61.266666666666666,62.0,21.785714285714285,53.285714285714285
7399,28,73,0,1,4,62.8,56.4,21.0,56.0
7400,28,74,0,1,5,69.0,60.4,20.785714285714285,50.57142857142857
7401,28,80,0,1,7,60.8,59.8,22.571428571428573,50.857142857142854
7402,29,78,0,1,4,58.13333333333333,60.2,21.5,52.142857142857146
7403,30,75,0,1,8,68.46666666666667,54.4,30.214285714285715,63.714285714285715
7404,29,72,0,1,4,70.2,60.6,22.428571428571427,52.0
7405,29,80,1,1,8,69.0,59.2,29.214285714285715,61.714285714285715
7406,28,68,1,1,8,72.06666666666666,54.6,28.0,58.285714285714285
7407,33,77,1,1,5,68.13333333333334,55.4,32.42857142857143,60.57142857142857
7408,29,72,0,1,2,54.46666666666667,36.0,30.071428571428573,53.714285714285715
7409,31,68,0,1,5,70.13333333333334,60.2,29.214285714285715,62.857142857142854
7410,28,63,0,1,9,67.0,56.4,27.428571428571427,54.0
7411,28,84,0,1,8,65.86666666666666,61.6,20.142857142857142,50.57142857142857
7412,28,69,0,1,8,71.2,56.6,22.214285714285715,49.142857142857146
7413,30,65,0,1,5,65.8,55.8,28.642857142857142,59.142857142857146
7414,31,85,0,1,5,49.8,50.0,31.142857142857142,55.142857142857146
7415,30,83,1,1,8,70.13333333333334,58.8,29.857142857142858,63.0
7416,29,71,1,1,5,67.46666666666667,65.8,30.357142857142858,65.85714285714286
7417,33,89,0,1,5,33.4,15.6,53.07142857142857,30.142857142857142
7418,29,94,0,1,9,56.86666666666667,65.2,20.642857142857142,51.714285714285715
7419,29,90,0,1,9,63.4,61.0,23.857142857142858,58.285714285714285
7420,29,76,0,1,5,54.266666666666666,45.6,30.714285714285715,54.285714285714285
7421,30,71,1,1,9,68.46666666666667,57.0,30.5,57.42857142857143
7422,28,80,1,1,5,69.13333333333334,61.8,22.857142857142858,58.285714285714285
7423,33,73,0,1,5,68.8,61.0,29.285714285714285,62.142857142857146
7424,30,80,0,1,5,59.666666666666664,47.4,31.285714285714285,55.285714285714285
7425,28,73,0,1,8,66.06666666666666,61.2,23.357142857142858,57.0
7426,29,75,1,1,8,68.73333333333333,57.4,28.428571428571427,60.57142857142857
7427,32,76,0,1,5,66.46666666666667,61.0,22.071428571428573,52.42857142857143
7428,28,76,0,1,5,72.06666666666666,55.4,27.357142857142858,52.57142857142857
7429,30,77,1,1,5,65.86666666666666,56.8,30.642857142857142,62.42857142857143
7430,37,83,0,1,5,34.733333333333334,12.4,54.214285714285715,25.285714285714285
7431,28,72,1,1,9,68.2,64.4,23.357142857142858,52.714285714285715
7432,29,83,0,1,5,37.46666666666667,13.0,54.285714285714285,27.428571428571427
7433,28,70,1,1,8,64.93333333333334,56.8,30.214285714285715,61.57142857142857
7434,29,72,0,1,5,62.733333333333334,57.2,31.428571428571427,63.57142857142857
7435,27,85,0,1,5,64.66666666666667,61.2,23.642857142857142,55.857142857142854
7436,30,78,1,1,5,67.06666666666666,58.6,31.357142857142858,62.0
7437,28,90,0,1,4,63.0,59.0,20.0,56.57142857142857
7438,27,83,1,1,8,65.73333333333333,59.4,23.642857142857142,53.714285714285715
7439,34,104,0,1,5,34.46666666666667,16.0,53.714285714285715,23.714285714285715
7440,29,76,1,1,5,62.06666666666667,56.2,29.714285714285715,60.714285714285715
7441,31,70,1,1,5,59.06666666666667,47.6,32.07142857142857,49.857142857142854
7442,29,78,0,1,5,67.0,62.8,24.071428571428573,55.57142857142857
7443,28,71,1,1,8,66.8,67.2,25.214285714285715,63.57142857142857
7444,34,79,0,1,6,55.93333333333333,55.2,33.214285714285715,60.0
7445,27,68,0,1,5,67.86666666666666,55.4,29.285714285714285,62.142857142857146
7446,27,72,0,1,8,70.46666666666667,57.0,26.857142857142858,56.714285714285715
7447,31,85,0,1,6,47.266666666666666,41.2,31.142857142857142,56.57142857142857
7448,28,62,0,1,4,66.66666666666667,62.6,23.071428571428573,49.142857142857146
7449,26,77,0,1,9,69.73333333333333,53.0,20.0,51.0
7450,27,72,1,1,5,63.333333333333336,64.2,23.5,55.714285714285715
7451,27,64,1,1,7,67.26666666666667,54.4,23.357142857142858,49.142857142857146
7452,30,84,0,1,6,51.266666666666666,47.8,31.214285714285715,55.57142857142857
7453,29,65,0,1,5,69.4,58.2,30.214285714285715,64.85714285714286
7454,33,67,0,1,6,66.06666666666666,53.4,31.0,64.28571428571429
7455,32,79,0,1,5,70.26666666666667,59.4,30.428571428571427,68.28571428571429
7456,30,88,0,1,2,51.6,41.8,31.928571428571427,55.57142857142857
7457,30,68,0,1,8,63.0,55.8,30.642857142857142,56.714285714285715
7458,30,76,0,1,5,57.733333333333334,48.6,31.428571428571427,60.0
7459,30,79,0,1,6,60.266666666666666,53.2,31.571428571428573,56.57142857142857
7460,32,86,0,1,9,56.13333333333333,63.4,23.0,55.57142857142857
7461,31,74,0,1,5,63.2,52.2,31.142857142857142,59.714285714285715
7462,28,79,1,1,8,60.266666666666666,64.4,21.071428571428573,49.42857142857143
7463,32,91,0,1,6,51.93333333333333,50.0,31.0,57.714285714285715
7464,31,95,1,1,5,53.13333333333333,46.4,31.357142857142858,53.42857142857143
7465,32,77,0,1,6,53.53333333333333,48.2,33.0,55.0
7466,29,75,0,2,5,69.2,62.2,27.214285714285715,65.42857142857143
7467,28,81,0,1,5,64.46666666666667,63.0,28.928571428571427,60.857142857142854
7468,30,70,0,1,8,72.53333333333333,54.0,29.5,62.42857142857143
7469,28,79,0,1,5,53.93333333333333,46.8,30.0,52.42857142857143
7470,28,75,0,1,4,64.53333333333333,59.4,21.642857142857142,58.142857142857146
7471,31,78,0,1,5,39.333333333333336,15.4,53.07142857142857,19.428571428571427
7472,29,72,1,1,8,67.53333333333333,56.8,29.785714285714285,64.42857142857143
7473,28,77,0,1,5,66.73333333333333,56.2,23.5,60.42857142857143
7474,32,70,1,1,5,63.8,60.8,32.0,63.0
7475,30,77,0,1,5,60.53333333333333,50.4,30.142857142857142,55.142857142857146
7476,31,84,0,1,6,60.2,54.4,31.857142857142858,56.857142857142854
7477,31,78,0,1,5,66.4,61.2,31.428571428571427,62.142857142857146
7478,34,67,0,1,6,67.46666666666667,57.8,33.214285714285715,64.57142857142857
7479,29,75,1,1,6,63.333333333333336,55.0,30.071428571428573,61.857142857142854
7480,28,78,1,1,5,66.66666666666667,60.6,19.642857142857142,48.42857142857143
7481,32,83,0,1,5,36.53333333333333,17.2,54.42857142857143,26.428571428571427
7482,30,77,0,1,5,61.8,58.2,32.214285714285715,61.285714285714285
7483,30,77,0,1,6,62.06666666666667,54.2,30.357142857142858,60.857142857142854
7484,29,73,0,1,8,69.26666666666667,62.8,28.214285714285715,63.57142857142857
7485,28,77,0,1,8,65.13333333333334,60.0,30.071428571428573,59.857142857142854
7486,30,88,0,1,4,60.0,63.6,19.571428571428573,48.857142857142854
7487,28,81,0,1,9,66.0,63.2,29.785714285714285,63.57142857142857
7488,28,78,0,1,5,69.13333333333334,55.8,28.428571428571427,62.714285714285715
7489,30,76,0,1,5,66.6,65.0,21.142857142857142,50.285714285714285
7490,30,91,1,1,5,53.733333333333334,63.2,24.142857142857142,56.0
7491,30,86,0,1,3,51.0,41.6,31.285714285714285,48.857142857142854
7492,31,78,0,1,6,65.2,56.2,31.214285714285715,59.57142857142857
7493,30,67,0,1,7,68.06666666666666,61.2,21.142857142857142,55.57142857142857
7494,33,80,0,1,6,61.733333333333334,56.0,32.57142857142857,58.57142857142857
7495,35,85,1,1,5,47.266666666666666,38.0,32.92857142857143,53.57142857142857
7496,30,84,0,1,6,50.93333333333333,57.4,31.5,56.285714285714285
7497,30,73,1,1,9,65.46666666666667,60.8,31.357142857142858,68.0
7498,27,61,0,1,4,70.53333333333333,56.2,22.214285714285715,53.42857142857143
7499,30,80,0,1,8,64.26666666666667,57.4,31.285714285714285,63.0
7500,27,77,0,1,5,66.93333333333334,56.6,29.142857142857142,62.142857142857146
7501,29,92,1,1,3,42.06666666666667,42.2,30.928571428571427,50.142857142857146
7502,27,77,1,1,5,70.4,62.6,24.785714285714285,58.142857142857146
7503,26,77,0,1,5,69.6,61.4,20.642857142857142,51.857142857142854
7504,30,79,0,1,5,37.13333333333333,18.4,55.57142857142857,29.142857142857142
7505,29,91,0,1,5,58.2,48.2,30.5,57.142857142857146
7506,29,70,0,1,9,65.13333333333334,59.4,30.0,60.857142857142854
7507,31,89,0,1,5,34.53333333333333,16.2,53.57142857142857,24.0
7508,35,88,0,1,5,34.86666666666667,16.0,53.92857142857143,27.285714285714285
7509,28,79,0,1,5,55.13333333333333,49.0,29.428571428571427,62.57142857142857
7510,32,71,0,1,3,58.666666666666664,46.0,32.642857142857146,57.714285714285715
7511,27,68,0,1,9,68.4,60.4,28.714285714285715,63.142857142857146
7512,31,74,1,1,8,63.46666666666667,49.4,31.642857142857142,58.857142857142854
7513,30,73,0,1,2,48.666666666666664,42.0,31.0,52.57142857142857
7514,30,84,0,1,5,66.6,60.0,21.428571428571427,50.285714285714285
7515,29,84,0,1,5,59.6,51.6,30.857142857142858,64.71428571428571
7516,31,87,0,1,2,48.8,43.4,31.5,49.285714285714285
7517,28,76,0,1,6,67.33333333333333,63.6,30.285714285714285,66.85714285714286
7518,30,77,0,1,2,43.46666666666667,37.8,31.714285714285715,48.57142857142857
7519,28,88,0,1,6,54.13333333333333,52.2,30.142857142857142,59.42857142857143
7520,31,79,0,1,9,68.66666666666667,65.0,30.571428571428573,68.85714285714286
7521,31,63,0,1,7,67.93333333333334,59.8,27.285714285714285,51.142857142857146
7522,30,82,1,1,6,57.333333333333336,52.2,29.714285714285715,52.857142857142854
7523,31,70,0,1,5,63.06666666666667,57.0,31.857142857142858,64.71428571428571
7524,30,81,0,1,3,50.733333333333334,43.6,31.785714285714285,55.714285714285715
7525,29,66,0,1,5,64.53333333333333,47.6,30.428571428571427,62.0
7526,31,79,0,1,4,59.93333333333333,63.8,23.785714285714285,56.142857142857146
7527,29,80,1,1,8,62.2,53.6,29.428571428571427,59.285714285714285
7528,27,70,1,1,4,71.6,63.0,20.357142857142858,52.714285714285715
7529,31,83,0,1,5,54.46666666666667,49.0,31.142857142857142,54.285714285714285
7530,29,73,0,1,5,64.13333333333334,66.2,29.857142857142858,63.714285714285715
7531,31,67,1,1,7,67.93333333333334,62.2,21.642857142857142,47.142857142857146
